pdf_file,page,text,font_size,x0,y0,flags,label
shiv_sample4.pdf,15,information search with,12,214.6,321.7,6,0
shiv_sample4.pdf,15,directional goal condition,12,333,321.7,6,0
shiv_sample4.pdf,15,", participants",12,458.3,321.7,4,0
shiv_sample4.pdf,15,will be asked to find information that they think would be useful to support a strong and,12,72,337.6,4,0
shiv_sample4.pdf,15,convincing justification in order to defend their position on the issues at the end of the study,12,72,353.4,4,0
shiv_sample4.pdf,15,"(e.g., Kim, 2007; Taber & Lodge, 2006).  Those who assigned to",12,72,369.5,4,0
shiv_sample4.pdf,15,information-search without,12,386.7,369.5,6,0
shiv_sample4.pdf,15,goal condition,12,72,385.3,6,0
shiv_sample4.pdf,15,"will be directed to view the website without instructions, and those assigned to",12,144.7,385.3,4,0
shiv_sample4.pdf,15,no-search condition,12,72,401.4,6,0
shiv_sample4.pdf,15,will not be directed to view the website and will not be given any,12,171.3,401.4,4,0
shiv_sample4.pdf,15,instructions.,12,72,417.2,4,0
shiv_sample4.pdf,15,"Except the no-search condition, participants in the other three conditions will be asked to",12,90,457.1,4,0
shiv_sample4.pdf,15,view a website for at least 5 minutes until they feel they have enough information to express,12,90,470.8,4,0
shiv_sample4.pdf,15,"their opinion. A real-time, click-by-click tracking method will be used to record participants’",12,90,484.7,4,0
shiv_sample4.pdf,15,information search behaviors. Participants first will be identified by their IP address and then,12,90,498.6,4,0
shiv_sample4.pdf,15,"each page that the participants access will be recorded with time stamp, so the order, hit, and",12,90,512.5,4,0
shiv_sample4.pdf,15,duration of page views can be tracked.,12,90,526.2,4,0
shiv_sample4.pdf,15,"After participants click a “Quit searching” button, a post-survey will appear, where",12,90,554,4,0
shiv_sample4.pdf,15,"participants will be asked about issue-specific knowledge, intentions to participate in political",12,90,568,4,0
shiv_sample4.pdf,15,"and issue-related activities, arguments that they generated for their own and oppositional",12,90,581.6,4,0
shiv_sample4.pdf,15,"perspectives (i.e., argument repertoire) on the issues, general political knowledge, political",12,90,595.6,4,0
shiv_sample4.pdf,15,"predispositions, and demographic information. In addition, the measurement of need for",12,90,609.5,4,0
shiv_sample4.pdf,15,cognition and need for evaluation will be included in the post-survey as a manipulation check,12,90,623.4,4,0
shiv_sample4.pdf,15,"of motivated-reasoning goals. Once individuals complete the survey, they will be thanked",12,90,637.1,4,0
shiv_sample4.pdf,15,and provided with debriefing and compensation information.,12,90,651,4,0
shiv_sample4.pdf,15,Instruction for accuracy goals and directional goals conditions (Wording in the,12,90,678.8,22,4
shiv_sample4.pdf,15,experiment),12,90,692.5,22,4
shiv_sample4.pdf,16,16,12,528,37.6,4,0
shiv_sample4.pdf,16,Information search with accuracy goals condition,12,90,73.6,20,4
shiv_sample4.pdf,16,"To make a valid political decision, such as voting, it is very important to have an",12,90,87.5,4,0
shiv_sample4.pdf,16,ACCURATE and OBJECTIVE,12,90,101.2,20,0
shiv_sample4.pdf,16,view of political information about public issues.,12,252.7,101.2,4,0
shiv_sample4.pdf,16,Now you will have a chance to select information that will be helpful for building an accurate,12,90,129,4,0
shiv_sample4.pdf,16,and objective view of public issues. Please find out information that you think would be,12,90,142.9,4,0
shiv_sample4.pdf,16,useful to have an accurate and objective view of politics for your valid political decision.,12,90,156.6,4,0
shiv_sample4.pdf,16,"After the information selection, you will be asked to",12,90,184.4,4,0
shiv_sample4.pdf,16,CORRECTLY DESCRIBE,12,344,184.4,20,0
shiv_sample4.pdf,16,some,12,484.9,184.4,4,0
shiv_sample4.pdf,16,political issues.,12,90,198.4,4,0
shiv_sample4.pdf,16,Information search with directional goals condition,12,90,226,20,4
shiv_sample4.pdf,16,Voting is an essential form of political participation in a democratic system. To make a,12,90,253.8,4,0
shiv_sample4.pdf,16,"meaningful voting decision, it is very important to have a",12,90,267.5,4,0
shiv_sample4.pdf,16,STRONG and CONVINCING,12,368.3,267.5,20,0
shiv_sample4.pdf,16,justification for your own position and opinion on political issues.,12,90,281.4,4,0
shiv_sample4.pdf,16,Now you will have a chance to select information that will be helpful for building a strong,12,90,309.2,4,0
shiv_sample4.pdf,16,and convincing justification for your position and opinion on political issues. Please find out,12,90,322.9,4,0
shiv_sample4.pdf,16,information that you think would be useful to have a strong and convincing justification for,12,90,336.8,4,0
shiv_sample4.pdf,16,your position on political issues.,12,90,350.8,4,0
shiv_sample4.pdf,16,"After the information selection, you will be asked to",12,90,378.4,4,0
shiv_sample4.pdf,16,DEFEND,12,344,378.4,20,0
shiv_sample4.pdf,16,your position and opinion on,12,393.3,378.4,4,0
shiv_sample4.pdf,16,political issues.,12,90,392.3,4,0
shiv_sample4.pdf,16,Stimuli,12,90,433.8,22,4
shiv_sample4.pdf,16,"Several web pages will be built to mimic a website on Qualtrics (e.g., Knobloch-Westerwick,",12,90,447.7,4,0
shiv_sample4.pdf,16,"2012; Knobloch-Westerwick & Meng, 2009; Taber & Lodge, 2006). The first web page will",12,90,461.6,4,0
shiv_sample4.pdf,16,be issue overview page. Three different issues that have been discussed in previous election,12,90,475.3,4,0
shiv_sample4.pdf,16,"periods, including abortion, same sex marriage, and gun control will be included. The issue",12,90,489.2,4,0
shiv_sample4.pdf,16,overview page will contain four articles featuring opposing perspectives (2 pro and 2 contra),12,90,503.2,4,0
shiv_sample4.pdf,16,"on each of the three issues. Thus, the page will have 12 articles in total (Please see the",12,90,517.1,4,0
shiv_sample4.pdf,16,“Edited articles” file for the 12 articles which will be used in the experiment). Only headlines,12,90,530.8,4,0
shiv_sample4.pdf,16,and news leads will be provided. Participants will have to click on the headline and lead to,12,90,544.7,4,0
shiv_sample4.pdf,16,enter the article page to read the full content (Please see the “Online news example” file for,12,90,558.6,4,0
shiv_sample4.pdf,16,how an online news article will be presented in the experiment).,12,90,572.5,4,0
shiv_sample4.pdf,16,Proposed Statistical Analysis,12,90,600.1,22,0
shiv_sample4.pdf,16,"By using the statistic software, SPSS, frequencies, means, medians, ANOVA, and regression",12,90,614,4,0
shiv_sample4.pdf,16,will be used to analyze the data.,12,90,628,4,0
shiv_sample4.pdf,16,VI.,12,54,655.6,20,0
shiv_sample4.pdf,16,Human Subject Interactions,12,90,655.6,20,3
shiv_sample4.pdf,16,A.,12,90,669.5,20,0
shiv_sample4.pdf,16,The,12,104.7,669.5,4,4
shiv_sample4.pdf,16,Sources of Potential Participants.,12,126.3,669.5,20,4
shiv_sample4.pdf,16,Approximately 500 participants who have an,12,296.9,669.5,4,0
shiv_sample4.pdf,16,MTurk account and above the age 18 will be recruited. Participants will not be included or,12,90,683.4,4,0
shiv_sample4.pdf,16,excluded because of any other criteria. The online-survey experiment will take approximately,12,90,697.1,4,0
shiv_sample4.pdf,17,17,12,528,37.6,4,0
shiv_sample4.pdf,17,20 minutes. All questions and articles for selection will only be available in English form.,12,90,73.6,4,0
shiv_sample4.pdf,17,B.,12,90,101.2,20,0
shiv_sample4.pdf,17,Procedures for the Recruitment of the Participants.,12,104,101.2,20,4
shiv_sample4.pdf,17,This study will be first posted on,12,367.6,101.2,4,0
shiv_sample4.pdf,17,MTurk website and be listed as a task on a webpage that lists all tasks. People who have,12,90,115.1,4,0
shiv_sample4.pdf,17,MTurk account will be invited to participate in the study. Before signing up for the online-,12,90,129,4,0
shiv_sample4.pdf,17,"survey experiment, participants can read a short description of the study (an invitation letter)",12,90,142.9,4,0
shiv_sample4.pdf,17,so that they can decide whether to take part in the study.,12,90,156.6,4,0
shiv_sample4.pdf,17,C. Procedure for Obtaining Informed Consent.,12,90,184.4,20,4
shiv_sample4.pdf,17,A consent document will appear at the,12,331,184.4,4,0
shiv_sample4.pdf,17,beginning of the online-survey experiment. Participants are informed that they are voluntarily,12,90,198.4,4,0
shiv_sample4.pdf,17,"participating in the study and their participation is greatly appreciated; therefore, they can",12,90,212,4,0
shiv_sample4.pdf,17,click on the “proceed” button at the bottom of the consent form if they agree to participate. If,12,90,226,4,0
shiv_sample4.pdf,17,"the participants click the button to participate in the online-survey experiment, and proceed to",12,90,239.9,4,0
shiv_sample4.pdf,17,"read the articles and complete the questionnaire, the informed consent will be obtained.",12,90,253.8,4,0
shiv_sample4.pdf,17,D. Research Protocol.,12,90,281.4,20,4
shiv_sample4.pdf,17,"The current study will proceed as follows: introduction, consent, pre-survey questionnaire",12,90,309.2,4,0
shiv_sample4.pdf,17,"asking about pre-existing attitude toward three public issues (e.g., personal issue importance,",12,90,322.9,4,0
shiv_sample4.pdf,17,"personal issue relevance, attitude intensity, attitude stability, and attitude centrality, and issue",12,90,336.8,4,0
shiv_sample4.pdf,17,"position), random assignment to one of the four conditions, post-survey questionnaire (need",12,90,350.8,4,0
shiv_sample4.pdf,17,"for cognition, need to evaluate, issue specific knowledge, general knowledge, intention to",12,90,364.7,4,0
shiv_sample4.pdf,17,"participate in issue-specific political activities,  opinions on the issues, political",12,90,378.4,4,0
shiv_sample4.pdf,17,"predispositions, and  demographic information), debriefing and compensation information.",12,90,392.3,4,0
shiv_sample4.pdf,17,Participants can first read description (invitation letter) of the study on webpage that lists the,12,90,419.9,4,0
shiv_sample4.pdf,17,"task on MTurk. If they agree to proceed, participants will be directed to Qualtrics. At the",12,90,433.8,4,0
shiv_sample4.pdf,17,"beginning of the online-survey experiment, the consent form will explain that the goal of the",12,90,447.7,4,0
shiv_sample4.pdf,17,"study is to understand individuals’ involvement in different issues, information selection, and",12,90,461.6,4,0
shiv_sample4.pdf,17,"information processing. After participants read the consent form on Qualtrics, if they",12,90,475.3,4,0
shiv_sample4.pdf,17,"proceed, they will be asked to answer the pre-survey questions first, and then randomly",12,90,489.2,4,0
shiv_sample4.pdf,17,assigned to one of the four conditions.,12,90,503.2,4,0
shiv_sample4.pdf,17,"For the three information search conditions (with accuracy goals, with directional goals, and",12,90,530.8,4,0
shiv_sample4.pdf,17,"without goals), they will be given five minutes to select articles they want to read on a mimic",12,90,544.7,4,0
shiv_sample4.pdf,17,"website. In the website, they will first see an article menu page that lists 12 different",12,90,558.6,4,0
shiv_sample4.pdf,17,headlines and leads. They can click on a headline or a lead to read the full article. After they,12,90,572.5,4,0
shiv_sample4.pdf,17,"finish information selection, they will be asked to answer the post-survey questionnaire. All",12,90,586.2,4,0
shiv_sample4.pdf,17,"of the questions are established based on previous literature, and there are no potentially",12,90,600.1,4,0
shiv_sample4.pdf,17,"harmful questions. To complete the overall process, it will take approximately 20 minutes.",12,90,614,4,0
shiv_sample4.pdf,17,"At the end of the survey, respondents will be asked to generate a random code (5",12,90,641.6,4,0
shiv_sample4.pdf,17,"characteristics in length, such as a9s12 78DC2) that they will also be asked to provide when",12,90,655.6,4,0
shiv_sample4.pdf,17,they submit their task on MTurk. This code will be used to verify respondents’ participation,12,90,669.5,4,0
shiv_sample4.pdf,17,in the online-experiment survey by matching the code on the survey and on MTurk so that,12,90,683.4,4,0
shiv_sample4.pdf,17,they can receive their compensation (one dollar) on MTurk. The researcher will verify the,12,90,697.1,4,0
shiv_sample4.pdf,18,18,12,528,37.6,4,0
shiv_sample4.pdf,18,"information in five days after respondents complete the survey, and approve the",12,90,73.6,4,0
shiv_sample4.pdf,18,compensation on MTurk. MTurk only shows respondents’ working ID (the ID generated by,12,90,87.5,4,0
shiv_sample4.pdf,18,"MTurk), so no personal information will be revealed. When respondents create the code, they",12,90,101.2,4,0
shiv_sample4.pdf,18,will also be instructed to avoid using information that would identify them.,12,90,115.1,4,0
shiv_sample4.pdf,18,E. Privacy and confidentiality of participants.,12,90,170.5,20,4
shiv_sample4.pdf,18,The investigator presents the promise that,12,323.7,170.5,4,0
shiv_sample4.pdf,18,privacy and confidentiality of participants will be kept in the invitation letter (Your answers,12,90,184.4,4,0
shiv_sample4.pdf,18,"will be kept strictly confidential, and will be used only for academic purposes), and the first",12,90,198.4,4,0
shiv_sample4.pdf,18,page of online-survey experiment on Qualtrics (consent form: There are no known risks that,12,90,212,4,0
shiv_sample4.pdf,18,"could cause you to feel uncomfortable, embarrassed, sad, tired, etc",12,90,226,4,0
shiv_sample4.pdf,18,.,12,409.6,226,20,0
shiv_sample4.pdf,18,All information will be,12,418.6,226,4,0
shiv_sample4.pdf,18,"kept confidential). No data will be collected that would identify participants such as name,",12,90,239.9,4,0
shiv_sample4.pdf,18,"address, or social security number. Only demographics, including gender, age, ethnicity,",12,90,253.8,4,0
shiv_sample4.pdf,18,"income, and education will be collected. Although respondents’ IP address will be collected,",12,90,267.5,4,0
shiv_sample4.pdf,18,the IP address will only be used to link their browsing history on the mimic website with the,12,90,281.4,4,0
shiv_sample4.pdf,18,pre-survey and post-survey questionnaires. The IP address cannot be used to identify any,12,90,295.3,4,0
shiv_sample4.pdf,18,"personal information, and it will be removed once the two data sets are combined. No",12,90,309.2,4,0
shiv_sample4.pdf,18,"identifying information will be used in research reports or papers. No one, including the",12,90,322.9,4,0
shiv_sample4.pdf,18,"researchers, will be able to trace individual data back to participants. Data will contain no",12,90,336.8,4,0
shiv_sample4.pdf,18,identifying information that could associate participants with it; they will be de-identified if,12,90,350.8,4,0
shiv_sample4.pdf,18,they inadvertently do so.,12,90,364.7,4,0
shiv_sample4.pdf,18,F. Maintaining of confidentiality of the research data.,12,90,406.2,20,4
shiv_sample4.pdf,18,The investigator will maintain the,12,367.3,406.2,4,0
shiv_sample4.pdf,18,confidentiality of the data. Data will be kept on the researcher's laptop and will not be shared,12,90,419.9,4,0
shiv_sample4.pdf,18,with others. A security code for the file that only the researcher has is required to access the,12,90,433.8,4,0
shiv_sample4.pdf,18,file on the laptop. Other people would never use the data.,12,90,447.7,4,0
shiv_sample4.pdf,18,G. Please describe your research resources.,12,90,475.3,20,4
shiv_sample4.pdf,18,This experimental design requires minimal,12,311.6,475.3,4,0
shiv_sample4.pdf,18,"resources. Dr. Natalie Stroud, the dissertation supervisor, may help with my project.",12,90,489.2,4,0
shiv_sample4.pdf,18,VII.,12,54,530.8,20,0
shiv_sample4.pdf,18,Potential Risks.,12,90,530.8,20,3
shiv_sample4.pdf,18,The potential risks on the participants who voluntarily participate in the,12,170,530.8,4,0
shiv_sample4.pdf,18,study are believed to be no greater than everyday life. There could be a primary risk which is,12,92.9,544.7,4,0
shiv_sample4.pdf,18,"the loss of the confidentiality of the participants’ responses. However, the study will not ask",12,92.9,558.6,4,0
shiv_sample4.pdf,18,"the participants to provide their personal data and identifying information such as name,",12,92.9,572.5,4,0
shiv_sample4.pdf,18,"social security number, driver’s license number, and so on.",12,92.9,586.2,4,0
shiv_sample4.pdf,18,VIII.,12,54,614,20,0
shiv_sample4.pdf,18,Potential Benefits.,12,90,614,20,3
shiv_sample4.pdf,18,The most potential benefit is to the society and the research areas of,12,183.3,614,4,0
shiv_sample4.pdf,18,public opinion and communication. The study will contribute to the understanding of how,12,92.9,627.7,4,0
shiv_sample4.pdf,18,"individuals’ involvement in an issue (i.e., issue publics) can make a better democratic",12,92.9,641.6,4,0
shiv_sample4.pdf,18,"society through their issue-relevant information seeking, issue-specific knowledge, issue-",12,92.9,655.6,4,0
shiv_sample4.pdf,18,"specific opinions, and issue-specific participations.",12,92.9,669.5,4,0
shiv_sample4.pdf,19,19,12,528,37.6,4,0
shiv_sample4.pdf,19,IX.,12,54,73.6,20,0
shiv_sample4.pdf,19,Sites or agencies involved in the research project.,12,90,73.6,20,3
shiv_sample4.pdf,19,The are no sites or agencies involved in,12,341.9,73.6,4,0
shiv_sample4.pdf,19,this study besides the University of Texas at Austin.,12,92.9,87.5,4,0
shiv_sample4.pdf,19,X.,12,54,115.1,20,0
shiv_sample4.pdf,19,Review by Another IRB.,12,90,115.1,20,3
shiv_sample4.pdf,19,This study has not and will not be reviewed by another IRB.,12,216,115.1,4,0
shiv_sample4.pdf,19,References,12,72,168.8,20,1
shiv_sample4.pdf,19,"Antin, J., & Shaw, A. (2012).",12,72,196.4,4,0
shiv_sample4.pdf,19,Social desirability bias and self-reports of motivation: A study of,12,216.7,196.4,6,0
shiv_sample4.pdf,19,Amazon Mechanical Turk in the US and India.,12,108,210.4,6,0
shiv_sample4.pdf,19,Paper presented at the Proceedings of the,12,332,210.4,4,0
shiv_sample4.pdf,19,2012 ACM annual conference on Human Factors in Computing Systems.,12,108,224.3,4,0
shiv_sample4.pdf,19,"Berelson, B. (1952). Democratic theory and public opinion.",12,72,238,4,0
shiv_sample4.pdf,19,"Public Opinion Quarterly, 16",12,361.3,238,6,0
shiv_sample4.pdf,19,", 313-",12,503.3,238,4,0
shiv_sample4.pdf,19,330,12,108,251.9,4,0
shiv_sample4.pdf,19,"Berinsky, A. J., Huber, G. A., & Lenz, G. S. (2012). Evaluating online labor markets for",12,72,265.8,4,0
shiv_sample4.pdf,19,experimental research: Amazon.com's Mechanical Turk.,12,108,279.7,4,0
shiv_sample4.pdf,19,Political Analysis,12,382.4,279.7,6,0
shiv_sample4.pdf,19,. doi:,12,467.4,279.7,4,0
shiv_sample4.pdf,19,10.1093/pan/mpr057,12,108,293.4,4,0
shiv_sample4.pdf,19,"Bohannon, J. (2011). Social science for pennies.",12,72,307.3,4,0
shiv_sample4.pdf,19,"Science, 334",12,307,307.3,6,0
shiv_sample4.pdf,19,", 307.",12,367.6,307.3,4,0
shiv_sample4.pdf,19,"Brady, H. E. (1999). Political participation. In J. P. Robinson, P. R. Shaver & L. S. Wrightsman",12,72,321.2,4,0
shiv_sample4.pdf,19,"(Eds.),",12,108,335.2,4,0
shiv_sample4.pdf,19,Measures of political attitudes,12,143,335.2,6,0
shiv_sample4.pdf,19,"(Vol. 2, pp. 737-801). San Diego: Academic Press.",12,289.3,335.2,4,0
shiv_sample4.pdf,19,"Converse, P. E. (1964). The nature of belief systems in mass publics. In D. A. Apter (Ed.),",12,72,348.8,4,0
shiv_sample4.pdf,19,Ideology and discontent,12,108,362.8,6,0
shiv_sample4.pdf,19,(pp. 206-261). New York: Free Press.,12,223.3,362.8,4,0
shiv_sample4.pdf,19,"Delli Carpini, M. X., & Keeter, S. (1996).",12,72,376.7,4,0
shiv_sample4.pdf,19,What Americans know about politics and why it,12,276.3,376.7,6,0
shiv_sample4.pdf,19,matters,12,108,390.6,6,0
shiv_sample4.pdf,19,". Boston, MA: Yale.",12,144,390.6,4,0
shiv_sample4.pdf,19,"Downs, A. (1957).",12,72,404.3,4,0
shiv_sample4.pdf,19,An economic theory of democracy,12,164.7,404.3,6,0
shiv_sample4.pdf,19,. New York: Harper.,12,328.6,404.3,4,0
shiv_sample4.pdf,19,"Erskine, H. G. (1963). The polls: Textbook of knowledge.",12,72,418.2,4,0
shiv_sample4.pdf,19,"Public Opinion Quarterly, 27",12,354,418.2,6,0
shiv_sample4.pdf,19,", 133-",12,496,418.2,4,0
shiv_sample4.pdf,19,141,12,108,432.1,4,0
shiv_sample4.pdf,19,"Festinger, L. A. (1957).",12,72,446,4,0
shiv_sample4.pdf,19,A Theory of Cognitive Dissonance,12,188.7,446,6,0
shiv_sample4.pdf,19,". Stanford, CA: Stanford University",12,354,446,4,0
shiv_sample4.pdf,19,Press.,12,108,459.7,4,0
shiv_sample4.pdf,19,"Fishkin, J. (1991).",12,72,473.6,4,0
shiv_sample4.pdf,19,Democracy and deliberation: New directions for democratic reform,12,162.7,473.6,6,0
shiv_sample4.pdf,19,. New,12,489.6,473.6,4,0
shiv_sample4.pdf,19,"Haven, CT: Yale University Press.",12,108,487.6,4,0
shiv_sample4.pdf,19,"Guttmann, A., & Thompson, D. (1996).",12,72,501.5,4,0
shiv_sample4.pdf,19,Democracy and disagreement,12,266.1,501.5,6,0
shiv_sample4.pdf,19,". Cambridge, MA:",12,410,501.5,4,0
shiv_sample4.pdf,19,Harvard University Press.,12,108,515.2,4,0
shiv_sample4.pdf,19,"Habermas, J. (1989).",12,72,529.1,4,0
shiv_sample4.pdf,19,The structural transformation of the public sphere,12,175.3,529.1,6,0
shiv_sample4.pdf,19,". Cambridge, MA: MIT",12,416.6,529.1,4,0
shiv_sample4.pdf,19,Press.,12,108,543,4,0
shiv_sample4.pdf,19,"Horton, J. J., Rand, D. G., & Zeckhauser, R. J. (2011). The online laboratory: Conducting",12,72,556.7,4,0
shiv_sample4.pdf,19,experiments in a real labor market.,12,108,570.6,4,0
shiv_sample4.pdf,19,"Experimental Economics, 14",12,278.3,570.6,6,0
shiv_sample4.pdf,19,", 399-425.",12,416.6,570.6,4,0
shiv_sample4.pdf,19,"Hutchings, V. L. (2003).",12,72,584.5,4,0
shiv_sample4.pdf,19,Public opinion and democratic accountability: How citizens learn,12,193.3,584.5,6,0
shiv_sample4.pdf,19,about politics,12,108,598.4,6,0
shiv_sample4.pdf,19,". Princeton, NJ: Princeton University Press.",12,173.7,598.4,4,0
shiv_sample4.pdf,19,"Iyengar, S. (1990). Shortcuts to political knowledge: The role of selective attention and",12,72,612.1,4,0
shiv_sample4.pdf,19,"accessibility. In J. A. Ferejon & J. H. Kuklinski (Eds.),",12,108,626,4,0
shiv_sample4.pdf,19,Information and democratic,12,374.4,626,6,0
shiv_sample4.pdf,19,processes,12,108,640,6,0
shiv_sample4.pdf,19,(pp. 160-185). Urbana: University of Illinois Press.,12,154.7,640,4,0
shiv_sample4.pdf,19,"Kim, Y. M. (2007). How intrinsic and extrinsic motivations interact in selectivity: Investigating",12,72,653.9,4,0
shiv_sample4.pdf,19,the moderating effects of situational information processing goals in issue publics' Web,12,108,667.6,4,0
shiv_sample4.pdf,19,behavior.,12,108,681.5,4,0
shiv_sample4.pdf,19,"Communication Research, 34",12,156,681.5,6,0
shiv_sample4.pdf,19,"(2), 185-211. doi: 10.1177/0093650206298069",12,298.3,681.5,4,0
shiv_sample4.pdf,20,20,12,528,37.6,4,0
shiv_sample4.pdf,20,"Kim, Y. M. (2009). Issue publics in the new information environment: Selectivity, domain,",12,72,73.6,4,0
shiv_sample4.pdf,20,"specificity, and extremity.",12,108,87.5,4,0
shiv_sample4.pdf,20,"Communication Research, 36",12,236.3,87.5,6,0
shiv_sample4.pdf,20,"(2), 254-284. doi:",12,378.6,87.5,4,0
shiv_sample4.pdf,20,10.1177/0093650208330253,12,108,101.2,4,0
shiv_sample4.pdf,20,"Knobloch-Westerwick, S. (2012). Selective exposure and reinforcement of attitudes and",12,72,115.1,4,0
shiv_sample4.pdf,20,partisanship before a presidential election.,12,108,129,4,0
shiv_sample4.pdf,20,"Journal of Communication, 62",12,313.9,129,6,0
shiv_sample4.pdf,20,"(4), 628. doi:",12,461.3,129,4,0
shiv_sample4.pdf,20,doi:10.1111/j.1460-2466.2012.01651.x,12,108,142.9,4,0
shiv_sample4.pdf,20,"Knobloch-Westerwick, S., & Meng, J. (2009). Looking the other way: Selective exposure to",12,72,156.6,4,0
shiv_sample4.pdf,20,attitudeconsistent and counterattitudinal political information.,12,108,170.5,4,0
shiv_sample4.pdf,20,"Communication Research,",12,407.9,170.5,6,0
shiv_sample4.pdf,20,36,12,108,184.4,6,0
shiv_sample4.pdf,20,"(3), 426-448. doi: 10.1177/0093650209333030",12,120,184.4,4,0
shiv_sample4.pdf,20,"Krosnick, J. A. (1990). Government policy and citizen passion: A study of issue publics in",12,72,198.4,4,0
shiv_sample4.pdf,20,contemporary America.,12,108,212,4,0
shiv_sample4.pdf,20,"Political Behavior, 12",12,225,212,6,0
shiv_sample4.pdf,20,"(1), 59-92. doi: 10.1007/BF00992332",12,331.3,212,4,0
shiv_sample4.pdf,20,"Krosnick, J. A., & Telhami, S. (1995). Public attitudes toward Israel: A study of the attentive and",12,72,226,4,0
shiv_sample4.pdf,20,issue publics.,12,108,239.9,4,0
shiv_sample4.pdf,20,"International Studies Quarterly, 39",12,175.7,239.9,6,0
shiv_sample4.pdf,20,"(4), 535-554. doi: 10.2307/2600805",12,345,239.9,4,0
shiv_sample4.pdf,20,"Mason, W., & Suri, S. (2011). Conducting behavioral research on Amazon’s Mechanical Turk.",12,72,253.8,4,0
shiv_sample4.pdf,20,Behavior Research Methods,12,108,267.5,6,0
shiv_sample4.pdf,20,. doi: 10.3758/s13428-011-0124-6,12,244,267.5,4,0
shiv_sample4.pdf,20,"Mutz, D. C. (2002a). The consequences of cross-cutting networks for political participation.",12,72,281.4,4,0
shiv_sample4.pdf,20,"American Journal of Political Science, 46",12,108,295.3,6,0
shiv_sample4.pdf,20,"(4), 838-855. doi: 10.2307/3088437",12,309.3,295.3,4,0
shiv_sample4.pdf,20,"Mutz, D. C. (2002b). Cross-cutting social networks: Testing democracy theory in practice.",12,72,309.2,4,0
shiv_sample4.pdf,20,"American Political Science Review, 96",12,108,322.9,6,0
shiv_sample4.pdf,20,"(1), 111-126. doi: 10.1017/S0003055402004264",12,294.3,322.9,4,0
shiv_sample4.pdf,20,"Mutz, D. C. (2006).",12,72,336.8,4,0
shiv_sample4.pdf,20,Hearing the other side,12,170,336.8,6,0
shiv_sample4.pdf,20,. New York: Cambridge University Press.,12,278.3,336.8,4,0
shiv_sample4.pdf,20,"Neuman, W. R. (1986).",12,72,350.8,4,0
shiv_sample4.pdf,20,The paradox of mass politics: Knowledge and opinion in the American,12,188,350.8,6,0
shiv_sample4.pdf,20,electorate,12,108,364.7,6,0
shiv_sample4.pdf,20,". Cambridge, MA: Harvard University Press.",12,156,364.7,4,0
shiv_sample4.pdf,20,"Price, V., David, C., Goldthorpe, B., Roth, M. M., & Cappella, J. N. (2006). Locating the issue",12,72,378.4,4,0
shiv_sample4.pdf,20,public: The multi-dimensional nature of engagement with health care reform.,12,108,392.3,4,0
shiv_sample4.pdf,20,Political,12,482.2,392.3,6,0
shiv_sample4.pdf,20,"Behavior, 28",12,108,406.2,6,0
shiv_sample4.pdf,20,"(1), 33-63. doi: 10.1007/s11109-005-9001-2",12,170,406.2,4,0
shiv_sample4.pdf,20,"Stroud, N. J. (2010). Polarization and partisan selective exposure.",12,72,419.9,4,0
shiv_sample4.pdf,20,"Journal of Communication,",12,389.9,419.9,6,0
shiv_sample4.pdf,20,60,12,108,433.8,6,0
shiv_sample4.pdf,20,"(3), 556-576. doi: 10.1111/j.1460-2466.2010.01497.x",12,120,433.8,4,0
shiv_sample4.pdf,20,"Sunstein, C. R. (2001).",12,72,447.7,4,0
shiv_sample4.pdf,20,Republic.com 2.0,12,185.3,447.7,6,0
shiv_sample4.pdf,20,". Princeton, NJ: Princeton University.",12,269,447.7,4,0
shiv_sample4.pdf,20,"Taber, C. S., & Lodge, M. (2006). Motivated skepticism in the evaluation of political beliefs.",12,72,461.6,4,0
shiv_sample4.pdf,20,"American Journal of Political Science, 50",12,108,475.3,6,0
shiv_sample4.pdf,20,"(3), 755-769.",12,309.3,475.3,4,0
shiv_sample4.pdf,20,"Verba, S., Nie, N. H., & Kim, J.-O. (1978).",12,72,489.2,4,0
shiv_sample4.pdf,20,Participation and political equality: A seven-nation,12,282.7,489.2,6,0
shiv_sample4.pdf,20,comparison,12,108,503.2,6,0
shiv_sample4.pdf,20,. New York and London: Cambridge University Press.,12,164.7,503.2,4,0
shiv_sample4.pdf,20,"Zaller, J. R. (1992).",12,72,517.1,4,0
shiv_sample4.pdf,20,The nature and origins of mass opinion,12,169.3,517.1,6,0
shiv_sample4.pdf,20,. New York: Cambridge University,12,358.7,517.1,4,0
shiv_sample4.pdf,20,Press.,12,108,530.8,4,0
shiv_sample4.pdf,20,Acknowledgements:,12,72,558.6,20,1
shiv_sample4.pdf,20,The researcher wishes to thank Professor Natalie Stroud and the Ph.D. candidate Ashley,12,72,584.5,4,0
shiv_sample4.pdf,20,Muddiman for providing the site template (how online news articles will be presented).,12,72,600.4,4,0
shiv_sample5.pdf,1,EDU 100 (A7) Fall 2014,10,72,744.7,4,0
shiv_sample5.pdf,1,1,10,535.1,744.7,4,0
shiv_sample5.pdf,1,EDU 100: Contexts of Education,12,222.4,72.3,20,-1
shiv_sample5.pdf,1,Fall 2014,12,282.5,86.2,20,1
shiv_sample5.pdf,1,"Thursday, September 4 to Tuesday, December 2, 2014",12,167.7,100,20,0
